age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
39,Private,329980,15,10,Married-civ-spouse,2,Husband,White,Male,0,0,40,38,>50K
30,Private,169269,1,7,Never-married,5,Other-relative,White,Male,0,1721,38,32,<=50K
38,Local-gov,34744,15,10,Divorced,0,Unmarried,White,Female,0,0,38,38,<=50K
26,Private,98114,11,9,Divorced,3,Own-child,White,Female,0,0,40,38,<=50K
20,Private,109667,15,10,Never-married,5,Own-child,White,Male,0,0,16,38,<=50K
37,Local-gov,263690,9,13,Never-married,9,Unmarried,Black,Male,0,0,40,39,<=50K
33,Private,147430,11,9,Married-civ-spouse,0,Own-child,White,Female,0,0,40,38,<=50K
24,Private,224238,9,13,Never-married,0,Own-child,White,Male,0,0,40,38,<=50K
42,Self-emp-inc,212894,9,13,Married-civ-spouse,3,Husband,White,Male,0,0,60,38,>50K
51,Self-emp-not-inc,136708,11,9,Married-civ-spouse,11,Husband,Asian-Pac-Islander,Male,3103,0,84,40,<=50K
56,Local-gov,38573,7,12,Married-civ-spouse,12,Husband,White,Male,0,0,45,38,>50K
22,Private,197200,15,10,Never-married,5,Own-child,White,Male,0,0,40,38,<=50K
52,Self-emp-not-inc,182796,15,10,Married-civ-spouse,4,Husband,White,Male,0,0,60,38,<=50K
44,Private,184527,9,13,Divorced,3,Unmarried,White,Female,4934,0,45,38,>50K
34,Private,145231,11,9,Married-civ-spouse,0,Wife,White,Female,4064,0,35,38,<=50K
51,Private,43354,15,10,Divorced,2,Not-in-family,White,Male,0,0,42,38,>50K
20,Unknown,318865,15,10,Never-married,14,Not-in-family,White,Male,0,0,40,38,<=50K
19,Private,355712,15,10,Never-married,11,Not-in-family,White,Female,0,0,25,38,<=50K
37,Private,98776,9,13,Married-civ-spouse,3,Husband,White,Male,0,0,40,38,>50K
68,Private,257557,11,9,Married-civ-spouse,6,Husband,Black,Male,0,0,40,38,>50K
22,Private,102258,15,10,Divorced,10,Not-in-family,White,Male,0,0,40,38,<=50K
56,Self-emp-inc,170287,9,13,Married-civ-spouse,3,Husband,White,Male,0,0,40,38,<=50K
37,Private,243409,11,9,Married-civ-spouse,2,Husband,White,Male,0,0,40,38,<=50K
52,Private,55608,3,2,Married-civ-spouse,6,Husband,White,Male,0,0,40,25,<=50K
26,Private,248057,11,9,Separated,5,Own-child,White,Male,0,0,40,32,<=50K
33,Private,95530,12,14,Married-civ-spouse,9,Husband,White,Male,0,0,50,38,<=50K
45,Local-gov,54038,12,14,Divorced,9,Unmarried,White,Female,0,0,42,38,<=50K
18,Private,161245,1,7,Never-married,7,Own-child,White,Male,0,0,15,38,<=50K
43,Self-emp-not-inc,388725,15,10,Married-civ-spouse,4,Husband,White,Male,0,0,60,38,>50K
64,Self-emp-not-inc,71807,10,16,Married-civ-spouse,9,Husband,White,Male,15024,0,50,39,>50K
18,Private,228216,11,9,Never-married,5,Own-child,White,Male,0,0,20,38,<=50K
20,Unknown,303121,15,10,Never-married,14,Own-child,White,Male,0,0,45,38,<=50K
57,Private,78020,11,9,Married-civ-spouse,2,Husband,White,Male,0,0,40,38,>50K
41,Private,249254,11,9,Divorced,0,Unmarried,White,Female,3674,0,42,38,<=50K
34,Private,87218,12,14,Married-civ-spouse,3,Husband,White,Male,0,1887,50,38,>50K
19,Private,304299,11,9,Never-married,11,Unmarried,White,Female,0,0,40,38,<=50K
44,Private,196234,6,5,Divorced,7,Unmarried,White,Female,0,0,55,5,<=50K
56,Private,197875,0,6,Widowed,7,Unmarried,White,Female,0,0,40,38,<=50K
36,Self-emp-inc,48063,11,9,Married-civ-spouse,4,Husband,White,Male,0,0,80,38,<=50K
48,Private,253596,9,13,Divorced,3,Unmarried,White,Female,0,0,48,38,<=50K
29,Private,39257,11,9,Married-civ-spouse,13,Husband,White,Male,0,0,40,38,>50K
33,Private,56150,9,13,Never-married,2,Not-in-family,White,Male,2174,0,40,38,<=50K
31,Private,179415,4,3,Married-civ-spouse,7,Husband,White,Male,0,0,40,25,<=50K
39,Private,252445,12,14,Married-civ-spouse,9,Husband,White,Male,0,0,45,38,>50K
66,Private,275918,11,9,Married-civ-spouse,3,Husband,White,Male,10605,0,40,38,>50K
27,Private,106562,9,13,Never-married,9,Not-in-family,White,Female,0,0,50,38,>50K
39,Private,198654,11,9,Divorced,3,Unmarried,Black,Female,99999,0,40,38,>50K
59,Private,107318,5,4,Married-civ-spouse,2,Husband,White,Male,5178,0,50,38,>50K
26,Private,181896,11,9,Never-married,7,Own-child,White,Female,0,0,40,38,<=50K
31,Private,106014,8,11,Divorced,2,Unmarried,White,Male,0,0,40,38,<=50K
45,Unknown,319993,11,9,Widowed,14,Unmarried,White,Female,0,0,40,25,<=50K
23,Private,197997,11,9,Never-married,5,Own-child,White,Male,0,0,30,38,<=50K
36,Local-gov,173542,11,9,Divorced,0,Unmarried,White,Female,0,0,40,38,<=50K
34,Private,207564,15,10,Married-civ-spouse,7,Wife,White,Female,0,0,12,38,>50K
32,Private,224462,11,9,Married-civ-spouse,13,Husband,White,Male,0,0,84,38,>50K
37,Private,123361,9,13,Married-civ-spouse,9,Husband,Black,Male,0,0,50,38,>50K
33,Private,90409,9,13,Never-married,11,Not-in-family,White,Male,0,0,45,38,<=50K
50,Self-emp-not-inc,165001,14,15,Married-civ-spouse,9,Husband,White,Male,99999,0,80,38,>50K
32,Federal-gov,149573,7,12,Never-married,10,Not-in-family,Black,Male,0,0,40,38,<=50K
35,Private,249456,9,13,Never-married,0,Own-child,Black,Female,0,0,40,38,<=50K
37,Private,149898,1,7,Married-civ-spouse,2,Husband,White,Male,0,0,40,38,<=50K
44,Private,292985,15,10,Divorced,2,Not-in-family,White,Male,0,0,60,38,<=50K
57,Private,50223,15,10,Divorced,5,Other-relative,White,Male,0,0,25,38,<=50K
29,Local-gov,400074,15,10,Married-civ-spouse,3,Own-child,White,Female,0,0,40,38,<=50K
55,Private,197399,11,9,Married-civ-spouse,2,Husband,White,Male,0,0,50,38,>50K
43,Self-emp-inc,209547,14,15,Married-civ-spouse,9,Husband,White,Male,0,0,25,38,>50K
43,Private,52433,15,10,Married-civ-spouse,11,Husband,White,Male,0,0,70,38,<=50K
45,Self-emp-not-inc,355978,15,10,Married-civ-spouse,11,Husband,White,Male,0,0,60,38,>50K
33,Self-emp-not-inc,48214,12,14,Married-civ-spouse,9,Wife,White,Female,0,0,8,38,<=50K
26,Private,190873,0,6,Divorced,7,Unmarried,White,Female,0,0,40,10,<=50K
23,Private,278390,15,10,Married-civ-spouse,11,Husband,White,Male,0,0,68,38,<=50K
41,Private,203217,5,4,Separated,2,Not-in-family,White,Male,0,0,40,25,<=50K
24,Private,279175,11,9,Married-civ-spouse,2,Husband,White,Male,0,0,40,38,<=50K
47,Self-emp-not-inc,194590,9,13,Married-civ-spouse,11,Husband,White,Male,0,0,44,38,<=50K
34,Self-emp-not-inc,198813,11,9,Never-married,2,Own-child,White,Male,0,0,45,38,<=50K
40,Private,187294,11,9,Married-civ-spouse,3,Husband,White,Male,0,0,40,38,>50K
28,Private,302903,9,13,Married-civ-spouse,9,Wife,Asian-Pac-Islander,Female,0,1485,40,38,<=50K
24,Private,154835,11,9,Never-married,3,Own-child,Asian-Pac-Islander,Female,0,0,40,34,<=50K
73,Unknown,73402,15,10,Married-civ-spouse,14,Husband,White,Male,0,0,10,38,<=50K
23,Private,100345,11,9,Never-married,2,Other-relative,White,Male,0,0,15,38,<=50K
43,Self-emp-not-inc,126320,11,9,Married-civ-spouse,3,Husband,Black,Male,0,0,40,38,>50K
26,Private,142226,9,13,Divorced,12,Not-in-family,White,Female,0,0,40,38,<=50K
58,Self-emp-not-inc,112076,10,16,Married-AF-spouse,3,Wife,White,Female,0,1485,35,38,>50K
52,Private,225339,11,9,Widowed,0,Unmarried,Black,Female,0,0,35,38,<=50K
29,Private,211208,1,7,Married-civ-spouse,13,Husband,White,Male,0,0,99,38,>50K
47,Private,200808,1,7,Married-civ-spouse,7,Husband,White,Male,0,0,35,3,<=50K
49,Private,220618,11,9,Divorced,0,Unmarried,Black,Female,0,0,37,38,<=50K
40,Private,210493,1,7,Widowed,0,Unmarried,White,Female,0,0,40,38,<=50K
62,Self-emp-not-inc,369734,11,9,Married-civ-spouse,0,Wife,White,Female,0,0,40,38,<=50K
49,Private,27898,11,9,Married-civ-spouse,3,Husband,White,Male,0,1977,55,38,>50K
50,Private,138193,9,13,Divorced,9,Other-relative,White,Female,0,0,50,38,>50K
31,Private,224234,11,9,Never-married,13,Own-child,Black,Male,0,0,40,38,<=50K
48,Local-gov,188741,12,14,Never-married,9,Not-in-family,White,Female,0,0,50,38,<=50K
24,Private,183772,11,9,Never-married,2,Unmarried,White,Female,0,0,40,38,<=50K
41,Unknown,155041,11,9,Never-married,14,Own-child,White,Female,3418,0,40,38,<=50K
37,Private,79586,11,9,Separated,6,Own-child,Asian-Pac-Islander,Male,0,0,60,38,<=50K
45,Private,355781,9,13,Married-civ-spouse,3,Husband,Asian-Pac-Islander,Male,0,0,45,23,>50K
63,Unknown,156158,11,9,Married-civ-spouse,14,Husband,White,Male,0,0,16,38,<=50K
36,Private,116358,12,14,Married-civ-spouse,3,Husband,Asian-Pac-Islander,Male,0,0,45,18,<=50K
45,Private,59287,9,13,Married-civ-spouse,3,Husband,White,Male,0,0,40,38,<=50K
41,Private,138868,9,13,Never-married,11,Not-in-family,White,Female,0,0,40,38,<=50K
26,Private,185885,7,12,Never-married,12,Other-relative,White,Female,0,0,20,38,<=50K
17,Private,40299,1,7,Never-married,11,Own-child,White,Female,0,0,25,38,<=50K
27,Private,500068,11,9,Married-civ-spouse,7,Husband,White,Male,0,0,36,39,<=50K
43,Private,51494,11,9,Married-civ-spouse,6,Husband,White,Male,0,0,65,38,<=50K
35,Private,179481,11,9,Never-married,13,Own-child,White,Male,0,0,55,38,<=50K
38,Private,365907,9,13,Divorced,0,Unmarried,White,Female,0,0,40,38,<=50K
26,Private,284343,11,9,Never-married,6,Not-in-family,White,Male,0,0,40,38,<=50K
28,Private,204862,15,10,Never-married,3,Own-child,White,Female,0,0,40,38,<=50K
38,Private,272476,9,13,Married-civ-spouse,9,Wife,White,Female,0,0,24,38,>50K
36,Private,175130,1,7,Divorced,13,Unmarried,White,Female,0,0,40,38,<=50K
33,Private,118941,11,9,Married-civ-spouse,0,Wife,White,Female,0,0,40,38,>50K
19,Private,164339,11,9,Never-married,5,Own-child,White,Male,1055,0,70,38,<=50K
22,Unknown,213291,7,12,Never-married,14,Own-child,White,Male,0,0,25,38,<=50K
42,Federal-gov,55457,0,6,Married-civ-spouse,0,Husband,White,Male,0,0,40,25,<=50K
50,Private,280292,0,6,Married-civ-spouse,13,Husband,White,Male,0,0,40,38,>50K
30,Private,446894,11,9,Married-civ-spouse,5,Husband,White,Male,0,0,30,38,<=50K
37,State-gov,67083,15,10,Married-civ-spouse,9,Other-relative,Asian-Pac-Islander,Male,0,0,40,0,<=50K
54,Self-emp-inc,159219,14,15,Married-civ-spouse,9,Husband,White,Male,99999,0,40,38,>50K
52,Self-emp-inc,168539,9,13,Never-married,3,Not-in-family,White,Male,0,0,40,38,<=50K
65,Private,88145,3,2,Married-civ-spouse,5,Husband,Other,Male,0,0,40,39,<=50K
33,Private,150309,11,9,Divorced,2,Not-in-family,White,Female,0,0,40,38,<=50K
25,Private,122999,15,10,Never-married,12,Other-relative,White,Male,0,0,40,38,<=50K
24,Private,302195,9,13,Never-married,11,Not-in-family,White,Male,0,0,45,38,<=50K
26,Private,210982,8,11,Separated,0,Unmarried,Black,Female,114,0,40,38,<=50K
39,Private,177140,11,9,Separated,0,Not-in-family,White,Male,0,0,40,38,>50K
59,Private,113838,11,9,Divorced,7,Not-in-family,White,Female,0,0,40,38,<=50K
29,Private,97165,15,10,Never-married,0,Unmarried,White,Female,0,0,40,38,<=50K
47,Private,104301,1,7,Never-married,7,Own-child,White,Female,0,0,45,38,<=50K
23,Unknown,192028,15,10,Never-married,14,Own-child,White,Female,0,0,35,38,<=50K
64,Self-emp-inc,115931,11,9,Married-civ-spouse,13,Husband,White,Male,0,0,50,38,<=50K
21,Private,147280,11,9,Never-married,7,Own-child,Other,Male,0,0,20,38,<=50K
32,Private,185433,15,10,Married-civ-spouse,0,Wife,Black,Female,0,0,40,38,>50K
26,Private,599057,11,9,Never-married,3,Not-in-family,Black,Female,0,0,37,38,<=50K
19,Unknown,50626,15,10,Never-married,14,Own-child,Black,Female,0,0,20,38,<=50K
62,Self-emp-not-inc,71467,12,14,Married-civ-spouse,9,Husband,White,Male,0,0,40,38,<=50K
32,Private,183977,9,13,Married-civ-spouse,2,Husband,White,Male,0,0,55,38,>50K
75,Unknown,26586,0,6,Married-spouse-absent,14,Not-in-family,White,Female,0,0,5,38,<=50K
45,Self-emp-not-inc,196858,11,9,Married-civ-spouse,3,Husband,White,Male,0,0,60,38,<=50K
31,Private,160594,9,13,Married-civ-spouse,3,Husband,White,Male,0,1887,50,38,>50K
32,Private,65278,11,9,Married-civ-spouse,0,Husband,White,Male,2580,0,40,38,<=50K
24,Private,102258,9,13,Married-civ-spouse,11,Husband,White,Male,0,0,40,38,<=50K
25,Private,196947,9,13,Never-married,11,Own-child,White,Female,0,0,40,38,<=50K
41,Self-emp-not-inc,233150,11,9,Married-civ-spouse,3,Husband,White,Male,0,0,60,38,<=50K
18,Private,42857,15,10,Never-married,11,Own-child,White,Female,0,0,20,38,<=50K
44,Private,118059,10,16,Married-civ-spouse,9,Husband,White,Male,0,0,55,38,>50K
40,Private,169262,15,10,Married-civ-spouse,3,Husband,White,Male,3411,0,50,38,<=50K
27,Private,95108,9,13,Never-married,9,Not-in-family,White,Male,0,0,40,38,<=50K
23,Private,161092,9,13,Never-married,0,Own-child,White,Male,0,0,40,38,<=50K
21,Private,345253,15,10,Never-married,0,Not-in-family,Other,Male,2174,0,40,38,<=50K
37,State-gov,111275,11,9,Married-civ-spouse,13,Husband,White,Male,0,0,40,38,<=50K
65,Self-emp-not-inc,178878,11,9,Married-civ-spouse,4,Husband,White,Male,0,0,48,38,<=50K
43,Federal-gov,157237,12,14,Married-civ-spouse,9,Husband,White,Male,0,0,40,38,>50K
45,Private,155664,11,9,Never-married,0,Not-in-family,White,Male,0,0,44,38,<=50K
24,State-gov,322658,9,13,Never-married,3,Not-in-family,White,Female,0,0,40,38,<=50K
24,Private,208503,15,10,Never-married,6,Not-in-family,White,Male,0,0,42,38,<=50K
19,Local-gov,223326,15,10,Never-married,10,Own-child,White,Male,0,1721,35,38,<=50K
37,Private,20308,9,13,Married-civ-spouse,9,Husband,White,Male,0,0,65,38,>50K
24,Private,124751,11,9,Never-married,0,Own-child,White,Female,0,0,35,38,<=50K
34,Private,113364,15,10,Married-civ-spouse,6,Husband,White,Male,0,0,40,10,<=50K
50,State-gov,196900,11,9,Married-civ-spouse,7,Wife,White,Female,0,0,39,38,<=50K
36,Private,168170,11,9,Married-civ-spouse,2,Husband,White,Male,0,0,40,32,<=50K
39,Private,205338,9,13,Married-civ-spouse,11,Husband,White,Male,0,0,60,38,<=50K
44,Self-emp-not-inc,98806,5,4,Married-civ-spouse,2,Husband,White,Male,0,0,38,38,<=50K
45,State-gov,226452,11,9,Married-civ-spouse,7,Husband,White,Male,0,0,40,38,<=50K
32,State-gov,479179,1,7,Never-married,10,Own-child,White,Male,0,0,40,38,<=50K
47,Federal-gov,471990,12,14,Married-civ-spouse,3,Husband,Black,Male,0,0,40,38,>50K
50,Private,44728,11,9,Married-civ-spouse,6,Husband,White,Male,0,0,40,38,<=50K
32,Private,33117,8,11,Married-civ-spouse,7,Husband,White,Male,0,0,40,38,<=50K
19,Private,264876,11,9,Never-married,5,Own-child,White,Male,0,0,40,38,<=50K
19,Unknown,47235,15,10,Never-married,14,Own-child,White,Female,0,0,20,38,<=50K
28,State-gov,293628,12,14,Divorced,9,Not-in-family,White,Male,0,0,10,39,<=50K
28,Private,193122,11,9,Divorced,11,Other-relative,White,Male,0,0,50,38,<=50K
39,Federal-gov,149347,12,14,Never-married,9,Not-in-family,White,Male,0,0,40,30,>50K
21,Private,129172,15,10,Never-married,7,Not-in-family,White,Male,2907,0,40,38,<=50K
73,Self-emp-not-inc,151255,15,10,Widowed,4,Not-in-family,White,Female,0,0,75,38,<=50K
39,Private,98886,5,4,Married-civ-spouse,7,Husband,White,Male,4508,0,40,25,<=50K
25,Private,238673,15,10,Never-married,6,Not-in-family,White,Male,0,0,40,38,<=50K
31,Private,137991,15,10,Married-AF-spouse,11,Wife,White,Female,0,0,20,38,<=50K
51,Private,85942,15,10,Divorced,11,Not-in-family,White,Female,0,0,32,38,<=50K
39,Private,85783,9,13,Married-civ-spouse,0,Wife,White,Female,0,0,28,38,<=50K
31,Private,174789,9,13,Divorced,5,Own-child,White,Male,0,0,40,38,<=50K
21,Private,457162,15,10,Never-married,11,Own-child,Black,Male,0,0,17,38,<=50K
46,Private,176026,9,13,Divorced,3,Not-in-family,White,Male,27828,0,50,38,>50K
73,Private,88594,11,9,Divorced,3,Not-in-family,White,Female,0,0,35,38,<=50K
41,Private,311101,11,9,Divorced,2,Not-in-family,White,Male,0,0,40,38,<=50K
20,Private,273989,11,9,Never-married,13,Own-child,White,Male,0,0,40,38,<=50K
27,Private,370242,7,12,Never-married,7,Not-in-family,White,Male,0,0,30,38,<=50K
24,Private,194630,9,13,Never-married,9,Not-in-family,White,Male,0,0,35,38,<=50K
20,Private,313817,15,10,Married-civ-spouse,2,Husband,White,Male,0,0,40,38,<=50K
39,Private,195843,8,11,Never-married,6,Own-child,White,Male,0,0,40,38,<=50K
27,Private,203160,9,13,Never-married,5,Not-in-family,White,Male,0,0,28,38,<=50K
33,Private,175856,1,7,Married-civ-spouse,11,Husband,White,Male,0,0,60,38,<=50K
33,Private,75435,11,9,Married-civ-spouse,5,Husband,Amer-Indian-Eskimo,Male,0,0,40,38,<=50K
36,State-gov,291676,6,5,Married-civ-spouse,2,Husband,Black,Male,0,0,40,38,<=50K
55,Private,192869,15,10,Married-civ-spouse,3,Husband,White,Male,0,0,36,38,<=50K
19,Private,124464,15,10,Never-married,6,Own-child,White,Male,0,0,40,38,<=50K
35,Private,98776,11,9,Never-married,3,Not-in-family,White,Male,0,0,60,38,<=50K
34,Private,107960,4,3,Never-married,6,Other-relative,Asian-Pac-Islander,Male,0,0,40,24,<=50K
62,State-gov,312286,14,15,Divorced,9,Not-in-family,White,Female,0,0,35,38,<=50K
33,Self-emp-not-inc,48520,15,10,Married-civ-spouse,2,Husband,White,Male,0,0,40,38,>50K
39,Private,224541,6,5,Married-civ-spouse,2,Husband,White,Male,4386,0,55,25,<=50K
36,Local-gov,237713,15,10,Married-civ-spouse,12,Husband,White,Male,0,0,40,38,<=50K
41,Private,309990,9,13,Divorced,0,Unmarried,White,Female,0,0,33,38,<=50K
39,Self-emp-not-inc,37019,11,9,Married-civ-spouse,2,Husband,White,Male,0,0,60,38,<=50K
38,Unknown,48976,11,9,Married-civ-spouse,14,Wife,White,Female,0,1887,10,38,>50K
18,Private,170183,11,9,Never-married,0,Own-child,White,Female,0,0,10,38,<=50K
61,Private,142988,15,10,Married-civ-spouse,3,Husband,White,Male,15024,0,45,38,>50K
20,Federal-gov,163205,8,11,Never-married,0,Own-child,White,Female,0,0,36,38,<=50K
35,Self-emp-not-inc,455379,11,9,Married-civ-spouse,13,Husband,White,Male,0,0,65,38,>50K
27,Private,104423,11,9,Never-married,6,Own-child,White,Male,0,0,40,38,<=50K
66,Private,104936,0,6,Widowed,7,Unmarried,White,Female,0,0,38,38,<=50K
21,Private,542610,11,9,Never-married,13,Other-relative,Black,Male,0,0,40,38,<=50K
20,Private,208117,15,10,Never-married,7,Own-child,White,Female,0,0,18,38,<=50K
34,Private,105141,15,10,Divorced,0,Own-child,White,Male,0,0,40,38,<=50K
63,Private,156120,4,3,Never-married,8,Not-in-family,White,Female,0,0,50,39,<=50K
20,Unknown,38455,11,9,Never-married,14,Unmarried,White,Male,0,0,40,38,<=50K
31,Private,213339,11,9,Separated,12,Not-in-family,White,Female,0,0,40,38,<=50K
41,Private,177989,10,16,Married-civ-spouse,9,Husband,White,Male,0,2051,60,38,<=50K
64,State-gov,107732,3,2,Married-civ-spouse,4,Husband,Other,Male,0,0,45,3,<=50K
32,Private,312403,9,13,Never-married,3,Not-in-family,White,Female,0,0,40,38,<=50K
30,Local-gov,176992,11,9,Married-civ-spouse,13,Husband,White,Male,0,0,50,38,>50K
36,Self-emp-not-inc,84294,9,13,Married-civ-spouse,4,Husband,White,Male,0,0,72,38,<=50K
22,Private,143062,15,10,Never-married,4,Own-child,White,Male,0,0,12,38,<=50K
53,Local-gov,139671,15,10,Married-civ-spouse,3,Husband,White,Male,0,0,50,38,<=50K
50,Private,116814,11,9,Widowed,0,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,38,<=50K
36,Private,37778,9,13,Married-civ-spouse,3,Husband,White,Male,0,0,40,38,<=50K
41,Self-emp-inc,240900,1,7,Married-civ-spouse,3,Husband,White,Male,0,0,40,38,<=50K
55,Private,202652,9,13,Never-married,3,Not-in-family,White,Female,0,0,35,38,<=50K
38,Private,52187,9,13,Married-civ-spouse,11,Husband,White,Male,15024,0,50,38,>50K
28,Private,349751,9,13,Never-married,3,Not-in-family,Black,Male,2174,0,50,38,<=50K
24,Local-gov,238384,9,13,Never-married,9,Own-child,White,Female,0,0,37,38,<=50K
60,Private,209844,15,10,Divorced,0,Other-relative,White,Female,0,0,40,38,<=50K
54,Private,333301,0,6,Married-civ-spouse,7,Husband,Black,Male,0,0,40,38,<=50K
27,Self-emp-inc,214974,11,9,Married-civ-spouse,2,Husband,White,Male,0,0,60,38,<=50K
30,Private,113453,12,14,Married-civ-spouse,9,Wife,White,Female,0,0,30,38,<=50K
54,Private,162238,11,9,Widowed,13,Not-in-family,White,Male,0,0,45,38,<=50K
44,Private,98779,15,10,Married-civ-spouse,2,Husband,White,Male,5178,0,40,38,>50K
52,Private,165001,11,9,Married-civ-spouse,13,Husband,White,Male,0,0,60,38,>50K
18,Private,78528,1,7,Never-married,7,Own-child,White,Male,0,0,20,38,<=50K
55,Private,353881,5,4,Married-civ-spouse,13,Husband,White,Male,0,0,50,38,<=50K
35,Private,251396,9,13,Married-civ-spouse,9,Husband,White,Male,0,0,50,38,>50K
37,Private,178100,9,13,Divorced,3,Not-in-family,White,Female,0,0,40,38,>50K
22,Private,416165,15,10,Never-married,0,Own-child,White,Female,0,0,40,38,<=50K
45,Private,177536,9,13,Married-civ-spouse,3,Husband,White,Male,0,0,45,8,>50K
38,Private,203717,9,13,Married-civ-spouse,4,Husband,White,Male,0,0,60,38,<=50K
48,Private,107231,9,13,Married-civ-spouse,9,Husband,White,Male,0,0,40,38,<=50K
35,Private,106448,8,11,Married-civ-spouse,7,Husband,White,Male,0,0,40,38,<=50K
21,Private,196816,8,11,Married-civ-spouse,2,Other-relative,White,Male,0,0,50,38,<=50K
37,Self-emp-not-inc,191342,11,9,Married-civ-spouse,2,Husband,Asian-Pac-Islander,Male,0,0,60,29,>50K
18,Private,170194,1,7,Never-married,11,Own-child,White,Male,0,0,25,38,<=50K
26,Private,113587,0,6,Divorced,6,Own-child,White,Male,0,0,35,38,<=50K
